lfdn,patient,oppeness,neuro,consc,agree,sociable,country,country_code,eu_country,Asia,Estonia_D,Taiwan_D,China_D,Vietnam_D,Germany_D,Japan_D,age,gender,female,profession,hdegree,bachelor,master,Buddhism,Christianity,Confucianism,Islam,Taoism,Marxism,married,parent,XD13,children,XD14,XD15,eu_income,eu_ppp_income,USD_ppp_income,income_eu_capita,IDV,PDI,MAS,UAI
8M3213,0,9,7,8,7,4,Germany,8,1,0,0,0,0,0,1,0,28,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,1,1200,1200,1200,1600,1200,55,30,-110,70
8M3221,1,6,10,3,6,7,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,165,5,70,115
8M3222,1,10,7,7,7,10,Germany,8,1,0,0,0,0,0,1,0,25,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,2,1000,1000,1000,1333.333374,500,165,-30,-50,130
8M3224,1,9,5,6,5,7,Germany,8,1,0,0,0,0,0,1,0,32,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,750,750,750,1000,750,150,-5,20,80
8M3225,0,8,5,7,5,8,Germany,8,1,0,0,0,0,0,1,0,35,0,1,2,Master,1,1,0,1,0,0,0,0,0,0,1,0,2,,,,,,150,-45,-40,110
8M3231,1,6,9,2,7,9,Germany,8,1,0,0,0,0,0,1,0,30,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,3000,3000,3000,4000,1500,80,-40,-100,30
8M3232,1,6,7,6,5,2,Germany,8,1,0,0,0,0,0,1,0,34,1,0,7,Master,1,1,1,0,1,0,0,0,0,0,1,0,1,700,700,700,933.333313,700,135,-15,80,105
8M3245,1,6,4,4,7,6,Germany,8,1,0,0,0,0,0,1,0,24,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,1000,1000,1000,1333.333374,1000,150,-55,-20,105
8M3251,1,8,4,4,6,8,Germany,8,1,0,0,0,0,0,1,0,36,0,1,3,Master,1,1,0,0,0,0,0,0,0,1,2,1,3,4500,4500,4500,6000,1500,120,75,-10,170
8M3254,1,6,7,4,9,2,Germany,8,1,0,0,0,0,0,1,0,31,1,0,4,Master,1,1,0,1,0,0,0,0,0,0,1,0,1,3100,3100,3100,4133.333496,3100,155,-10,60,95
8M3257,1,8,9,3,8,10,Germany,8,1,0,0,0,0,0,1,0,22,1,0,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,1,1000,1000,1000,1333.333374,1000,120,-75,-120,-70
8M3260,1,9,7,7,7,8,Germany,8,1,0,0,0,0,0,1,0,24,1,0,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,2,800,800,800,1066.666626,400,130,-30,70,-20
8M3261,1,5,8,6,5,8,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,1,240,240,240,320,240,115,-15,110,195
8M3318,1,10,8,7,5,6,Germany,8,1,0,0,0,0,0,1,0,29,0,1,2,Bachelor,1,0,1,0,0,0,0,0,0,0,1,0,2,4484,4484,4484,5978.666504,2242,120,70,30,100
8M3343,0,8,8,5,5,4,Germany,8,1,0,0,0,0,0,1,0,28,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,3,2400,2400,2400,3200,800,140,-50,240,40
8M3348,0,9,7,4,7,5,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,3,2000,2000,2000,2666.666748,667,85,-35,20,25
8M3541,1,7,8,9,7,9,Germany,8,1,0,0,0,0,0,1,0,26,1,0,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,1,750,750,750,1000,750,115,70,200,45
8M212,1,8,5,6,6,7,Germany,8,1,0,0,0,0,0,1,0,31,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,1200,1200,1200,1600,1200,140,-25,-80,50
8M764,1,6,6,8,6,7,Germany,8,1,0,0,0,0,0,1,0,28,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,800,800,800,1066.666626,800,100,25,-40,45
8M775,1,8,8,6,7,7,Germany,8,1,0,0,0,0,0,1,0,28,1,0,5,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,2,1000,1000,1000,1333.333374,500,100,-75,-40,20
8M776,0,7,6,7,6,8,Germany,8,1,0,0,0,0,0,1,0,26,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,5,600,600,600,800,120,185,-60,-120,115
8M779,1,6,4,4,4,10,Germany,8,1,0,0,0,0,0,1,0,28,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,2500,2500,2500,3333.333252,1250,100,45,160,135
8M780,1,7,4,3,4,5,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,3,3000,3000,3000,4000,1000,50,-30,-90,205
8M782,0,8,3,3,6,9,Germany,8,1,0,0,0,0,0,1,0,19,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,600,600,600,800,600,70,60,140,90
8M784,1,9,8,6,5,10,Germany,8,1,0,0,0,0,0,1,0,25,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,1370,1370,1370,1826.666626,685,35,-85,-100,80
8M787,1,8,8,4,6,8,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,Bachelor,1,0,0,0,0,0,0,1,0,0,1,0,2,700,700,700,933.333313,350,115,-25,-180,50
8M790,1,3,7,4,4,4,Germany,8,1,0,0,0,0,0,1,0,20,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,1,610,610,610,813.333313,610,100,25,180,100
8M792,1,5,8,6,6,6,Germany,8,1,0,0,0,0,0,1,0,28,0,1,2,Master,1,1,0,0,0,0,0,0,0,0,1,0,1,450,450,450,600,450,100,-5,-40,135
8M793,0,10,6,6,8,7,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,1,800,800,800,1066.666626,800,80,15,30,50
8M798,1,7,7,4,5,6,Germany,8,1,0,0,0,0,0,1,0,23,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,4,8000,8000,8000,10666.66699,2000,115,-35,30,95
8M799,1,8,6,6,4,3,Germany,8,1,0,0,0,0,0,1,0,22,1,0,2,High school,0,0,0,0,0,0,1,0,0,0,1,0,2,400,400,400,533.333313,200,120,40,-50,145
8M800,1,10,4,5,6,3,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,750,750,750,1000,750,145,-25,20,30
8M801,0,8,8,4,8,8,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,2000,2000,2000,2666.666748,1000,85,-50,-10,95
8M802,1,6,7,5,4,4,Germany,8,1,0,0,0,0,0,1,0,28,0,1,3,Master,1,1,0,0,0,0,0,0,1,0,1,0,2,4000,4000,4000,5333.333496,2000,135,-40,-110,100
8M804,0,8,7,5,8,7,Germany,8,1,0,0,0,0,0,1,0,21,1,0,2,High school,0,0,0,0,0,0,0,1,0,0,1,0,3,450,450,450,600,150,205,-65,-130,155
8M807,1,10,6,5,2,2,Germany,8,1,0,0,0,0,0,1,0,19,1,0,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,3,200,200,200,266.6666565,67,-5,-55,230,105
8M810,1,6,4,4,7,5,Germany,8,1,0,0,0,0,0,1,0,24,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,1000,1000,1000,1333.333374,1000,115,50,-60,105
8M811,1,4,3,4,7,6,Germany,8,1,0,0,0,0,0,1,0,25,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,3000,3000,3000,4000,1500,150,-50,-40,145
8M812,1,8,5,3,7,8,Germany,8,1,0,0,0,0,0,1,0,20,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,4,200,200,200,266.6666565,50,100,50,-80,130
8M814,1,4,8,4,5,8,Germany,8,1,0,0,0,0,0,1,0,23,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,2000,2000,2000,2666.666748,2000,145,-85,100,-35
8M815,0,5,6,3,7,6,Germany,8,1,0,0,0,0,0,1,0,26,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,1500,1500,1500,2000,750,85,-5,-150,15
8M817,1,8,8,4,8,9,Germany,8,1,0,0,0,0,0,1,0,24,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,700,700,700,933.333313,350,120,-15,-150,80
8M819,1,6,5,6,5,7,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,4,900,900,900,1200,225,130,-65,0,10
8M820,1,7,4,6,6,6,Germany,8,1,0,0,0,0,0,1,0,20,0,1,2,High school,0,0,1,1,0,0,1,0,0,0,1,0,4,2000,2000,2000,2666.666748,500,100,55,10,150
8M821,1,9,5,3,8,5,Germany,8,1,0,0,0,0,0,1,0,24,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,1400,1400,1400,1866.666626,700,130,40,30,135
8M822,1,8,3,6,6,4,Germany,8,1,0,0,0,0,0,1,0,19,1,0,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,1,700,700,700,933.333313,700,185,-5,120,65
8M823,1,5,4,5,8,5,Germany,8,1,0,0,0,0,0,1,0,26,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,1300,1300,1300,1733.333374,1300,150,-30,50,95
8M824,0,8,4,7,6,7,Germany,8,1,0,0,0,0,0,1,0,28,1,0,4,Master,1,1,0,1,0,0,0,0,0,0,1,0,3,3500,3500,3500,4666.666504,1167,135,-95,-100,0
8M825,1,7,8,5,5,8,Germany,8,1,0,0,0,0,0,1,0,23,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,3,359,359,359,478.6666565,120,65,-55,-20,60
8M826,1,9,3,5,7,8,Germany,8,1,0,0,0,0,0,1,0,23,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,800,800,800,1066.666626,800,100,-40,-40,110
8M827,1,9,4,7,6,5,Germany,8,1,0,0,0,0,0,1,0,24,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,4,5000,5000,5000,6666.666504,1250,150,-50,110,70
8M829,0,6,8,4,4,6,Germany,8,1,0,0,0,0,0,1,0,25,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,2200,2200,2200,2933.333252,1100,95,25,-50,120
8M830,0,5,7,6,8,8,Germany,8,1,0,0,0,0,0,1,0,22,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,4,8000,8000,8000,10666.66699,2000,100,5,-40,30
8M831,1,4,3,2,8,6,Germany,8,1,0,0,0,0,0,1,0,24,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,800,800,800,1066.666626,800,80,-10,110,65
8M832,1,7,8,5,6,9,Germany,8,1,0,0,0,0,0,1,0,25,0,1,2,Bachelor,1,0,0,0,0,0,0,0,1,0,1,0,1,1000,1000,1000,1333.333374,1000,85,20,60,110
8M833,1,7,4,8,4,5,Germany,8,1,0,0,0,0,0,1,0,25,0,1,2,Bachelor,1,0,0,1,0,0,0,0,1,0,1,0,2,1400,1400,1400,1866.666626,700,65,-5,80,105
8M839,1,7,3,6,4,4,Germany,8,1,0,0,0,0,0,1,0,19,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,760,760,760,1013.333313,760,100,15,20,135
8M840,1,7,2,5,4,5,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,200,200,200,266.6666565,200,105,100,100,140
8M841,1,8,4,8,7,4,Germany,8,1,0,0,0,0,0,1,0,21,3,,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,4,,,,,,120,10,-60,120
8M842,1,8,4,4,6,7,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,3,700,700,700,933.333313,233,180,-25,130,195
8M843,1,6,6,6,5,10,Germany,8,1,0,0,0,0,0,1,0,27,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,14000,14000,14000,18666.66602,7000,80,-50,50,-75
8M844,1,6,8,7,7,8,Germany,8,1,0,0,0,0,0,1,0,27,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,800,800,800,1066.666626,800,105,35,110,25
8M845,1,7,4,6,4,6,Germany,8,1,0,0,0,0,0,1,0,24,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,1300,1300,1300,1733.333374,650,115,-5,-20,0
8M848,1,5,7,6,8,3,Germany,8,1,0,0,0,0,0,1,0,20,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,4,6000,6000,6000,8000,1500,100,-10,-150,5
8M852,1,10,4,5,8,6,Germany,8,1,0,0,0,0,0,1,0,26,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,2,2000,2000,2000,2666.666748,1000,135,40,50,160
8M853,1,8,8,6,6,9,Germany,8,1,0,0,0,0,0,1,0,24,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,1000,1000,1000,1333.333374,500,180,-95,-40,30
8M854,1,5,4,7,6,5,Germany,8,1,0,0,0,0,0,1,0,25,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,1400,1400,1400,1866.666626,1400,95,-50,80,160
8M856,1,8,6,4,8,4,Germany,8,1,0,0,0,0,0,1,0,28,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,600,600,600,800,600,150,-50,-60,90
8M858,1,6,6,4,6,2,Germany,8,1,0,0,0,0,0,1,0,22,1,0,2,High school,0,0,0,0,0,0,0,1,0,0,1,0,1,800,800,800,1066.666626,800,50,-40,70,15
8M860,1,8,8,4,8,6,Germany,8,1,0,0,0,0,0,1,0,23,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,1,300,300,300,400,300,35,25,0,125
8M861,1,8,4,4,4,6,Germany,8,1,0,0,0,0,0,1,0,20,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,0,600,600,600,800,600,185,-30,10,-25
8M862,1,7,7,5,3,7,Germany,8,1,0,0,0,0,0,1,0,29,1,0,4,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,15,40,80,110
8M863,1,5,9,7,5,4,Germany,8,1,0,0,0,0,0,1,0,24,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,2,1000,1000,1000,1333.333374,500,105,-10,170,25
8M866,1,8,9,6,8,9,Germany,8,1,0,0,0,0,0,1,0,32,0,1,3,Master,1,1,0,1,0,0,0,0,1,0,1,0,2,,,,,,25,30,-40,50
8M867,1,5,6,3,4,7,Germany,8,1,0,0,0,0,0,1,0,29,1,0,4,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,15,-25,290,140
8M902,1,9,8,5,8,10,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,2,600,600,600,800,300,85,75,10,-50
8M907,1,8,4,4,8,5,Germany,8,1,0,0,0,0,0,1,0,52,0,1,3,Master,1,1,1,0,0,0,0,1,1,1,3,2,4,7200,7200,7200,9600,1800,215,-105,-100,155
8M914,1,6,4,6,6,4,Germany,8,1,0,0,0,0,0,1,0,25,1,0,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,4,600,600,600,800,150,100,-55,-60,115
8M919,1,5,4,7,5,3,Germany,8,1,0,0,0,0,0,1,0,28,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,550,550,550,733.333313,550,165,-55,160,75
8M921,1,7,5,4,5,4,Germany,8,1,0,0,0,0,0,1,0,32,1,0,2,Master,1,1,0,1,0,0,0,0,0,0,1,0,1,735,735,735,980,735,85,-50,-30,95
8M930,1,10,7,4,8,6,Germany,8,1,0,0,0,0,0,1,0,25,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,1700,1700,1700,2266.666748,1700,115,40,-10,20
8M934,1,6,6,3,4,7,Germany,8,1,0,0,0,0,0,1,0,24,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,1100,1100,1100,1466.666626,1100,100,-70,-80,-25
8M935,1,10,10,3,8,6,Germany,8,1,0,0,0,0,0,1,0,55,1,0,5,High school,0,0,0,1,0,0,0,0,1,1,3,2,4,4000,4000,4000,5333.333496,1000,120,-5,40,-10
8M944,1,5,6,2,2,8,Germany,8,1,0,0,0,0,0,1,0,26,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,720,720,720,960,720,10,50,200,170
8M962,1,6,7,5,3,6,Germany,8,1,0,0,0,0,0,1,0,29,0,1,4,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,5000,5000,5000,6666.666504,2500,170,-30,-20,5
8M981,1,3,6,4,5,6,Germany,8,1,0,0,0,0,0,1,0,23,0,1,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,700,700,700,933.333313,700,150,-85,-30,130
8M983,1,7,4,6,6,6,Germany,8,1,0,0,0,0,0,1,0,24,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,800,800,800,1066.666626,400,85,30,120,55
8M995,1,5,3,5,5,4,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,2700,2700,2700,3600,1350,35,25,160,85
8M998,1,8,4,5,6,7,Germany,8,1,0,0,0,0,0,1,0,22,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,3,6000,6000,6000,8000,2000,100,-55,-90,155
8M1010,1,9,8,4,6,10,Germany,8,1,0,0,0,0,0,1,0,23,1,0,2,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,0,800,800,800,1066.666626,800,185,20,-30,110
8M1011,0,6,5,5,6,10,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,970,970,970,1293.333374,970,180,60,120,95
8M1012,1,6,6,6,6,7,Germany,8,1,0,0,0,0,0,1,0,37,0,1,2,High school,0,0,1,0,0,0,0,0,0,1,3,2,3,1600,1600,1600,2133.333252,533,150,-25,-110,110
8M1017,1,7,4,6,6,7,Germany,8,1,0,0,0,0,0,1,0,25,0,1,3,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,4000,4000,4000,5333.333496,2000,85,-10,-40,25
8M1023,1,4,5,4,6,8,Germany,8,1,0,0,0,0,0,1,0,26,1,0,2,Others,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,1200,1200,1600,1200,70,30,90,95
8M1034,1,9,2,8,6,2,Germany,8,1,0,0,0,0,0,1,0,29,1,0,2,Master,1,1,0,1,0,0,0,0,0,0,1,0,3,,,,,,35,40,70,145
8M1035,0,6,8,6,5,6,Germany,8,1,0,0,0,0,0,1,0,21,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,2000,2000,2000,2666.666748,2000,150,-75,10,-5
8M1037,1,10,5,8,8,10,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,High school,0,0,1,0,1,0,1,1,0,0,1,0,1,1000,1000,1000,1333.333374,1000,20,0,120,105
8M1038,1,6,10,2,8,6,Germany,8,1,0,0,0,0,0,1,0,24,1,0,4,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,3,2000,2000,2000,2666.666748,667,135,-85,200,-20
8M1047,1,9,4,5,7,6,Germany,8,1,0,0,0,0,0,1,0,25,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,3,,,,,,135,30,180,40
8M1050,1,4,6,6,6,8,Germany,8,1,0,0,0,0,0,1,0,23,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,1500,1500,1500,2000,750,115,10,30,65
8M1055,1,7,6,3,6,9,Germany,8,1,0,0,0,0,0,1,0,23,0,1,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,4000,4000,4000,5333.333496,2000,100,-65,30,105
8M1064,1,9,10,2,5,10,Germany,8,1,0,0,0,0,0,1,0,23,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,0,500,500,500,666.666687,500,165,-15,120,-65
8M1065,1,8,4,7,7,7,Germany,8,1,0,0,0,0,0,1,0,23,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,2,1500,1500,1500,2000,750,-15,10,90,35
8M1070,1,7,4,4,4,6,Germany,8,1,0,0,0,0,0,1,0,23,0,1,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,1,1100,1100,1100,1466.666626,1100,100,-40,140,95
8M1071,1,6,5,8,7,4,Germany,8,1,0,0,0,0,0,1,0,29,1,0,1,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,850,850,850,1133.333374,850,215,-45,30,90
8M1072,1,3,9,3,6,4,Germany,8,1,0,0,0,0,0,1,0,62,0,1,3,High school,0,0,0,1,0,0,0,0,1,1,3,2,2,3000,3000,3000,4000,1500,45,-10,60,20
8M1074,1,4,2,6,5,3,Germany,8,1,0,0,0,0,0,1,0,24,1,0,4,Others,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,40,0,20,90
8M1075,1,6,7,7,6,5,Germany,8,1,0,0,0,0,0,1,0,57,0,1,4,Master,1,1,0,1,0,0,0,0,0,1,4,3,2,2500,2500,2500,3333.333252,1250,100,-75,-40,70
8M1183,1,5,7,5,6,7,Germany,8,1,0,0,0,0,0,1,0,22,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,4,350,350,350,466.6666565,88,80,5,130,125
8M1186,1,4,8,5,6,8,Germany,8,1,0,0,0,0,0,1,0,23,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,1500,1500,1500,2000,750,100,-10,-60,80
8M1265,1,7,6,6,7,4,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,80,-25,70,75
8M1283,1,9,3,5,6,6,Germany,8,1,0,0,0,0,0,1,0,32,1,0,4,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,11500,1500,1500,1500,2000,107,120,-20,-10,-50
8M1284,1,4,7,3,4,6,Germany,8,1,0,0,0,0,0,1,0,20,1,0,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,3,5000,5000,5000,6666.666504,1667,105,-25,270,-45
8M1285,1,3,10,8,4,3,Germany,8,1,0,0,0,0,0,1,0,21,1,0,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,1,800,800,800,1066.666626,800,165,-70,310,35
8M1328,1,5,9,6,6,4,Germany,8,1,0,0,0,0,0,1,0,20,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,5,500,500,500,666.666687,100,85,-15,20,35
8M1329,1,3,8,7,6,8,Germany,8,1,0,0,0,0,0,1,0,21,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,5,5000,5000,5000,6666.666504,1000,115,-85,40,120
8M1330,1,6,7,5,5,4,Germany,8,1,0,0,0,0,0,1,0,35,1,0,2,High school,0,0,1,0,0,0,0,0,0,0,1,0,3,3000,3000,3000,4000,1000,20,5,60,50
8M1332,1,2,7,6,3,8,Germany,8,1,0,0,0,0,0,1,0,23,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,1,1000,1000,1000,1333.333374,1000,125,-15,-70,-10
8M1333,1,10,8,6,6,5,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,2,3000,3000,3000,4000,1500,150,10,40,50
8M1385,1,6,7,4,8,8,Germany,8,1,0,0,0,0,0,1,0,45,1,0,4,Master,1,1,0,1,0,0,0,0,1,0,1,0,2,270000,270000,270000,360000,135000,100,-15,-40,45
8M1389,1,4,1,5,5,4,Germany,8,1,0,0,0,0,0,1,0,23,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,1000,1000,1000,1333.333374,1000,50,75,10,50
8M1436,0,7,4,8,5,8,Germany,8,1,0,0,0,0,0,1,0,21,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,810,810,810,1080,810,150,-30,30,10
8M1444,1,9,7,8,9,7,Germany,8,1,0,0,0,0,0,1,0,23,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,1200,1200,1600,1200,180,-30,70,-20
8M1593,1,9,4,7,8,8,Germany,8,1,0,0,0,0,0,1,0,21,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,3,4000,4000,4000,5333.333496,1333,130,-60,-50,35
8M1624,1,3,9,6,4,10,Germany,8,1,0,0,0,0,0,1,0,23,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,8,400,400,400,533.333313,50,130,-35,-190,-45
8M1630,1,6,9,7,6,8,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,1,600,600,600,800,600,150,-5,40,130
8M1632,1,6,7,7,7,5,Germany,8,1,0,0,0,0,0,1,0,21,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,4,1200,1200,1200,1600,300,80,-10,120,45
8M1633,0,10,6,5,6,8,Germany,8,1,0,0,0,0,0,1,0,22,0,1,2,High school,0,0,0,0,0,0,0,0,0,0,1,0,8,500,500,500,666.666687,63,180,-65,70,55
8M1634,1,9,7,3,6,9,Germany,8,1,0,0,0,0,0,1,0,19,0,1,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,500,500,500,666.666687,500,80,-50,20,90
8M1635,1,8,7,6,8,5,Germany,8,1,0,0,0,0,0,1,0,43,1,0,4,Master,1,1,0,0,0,0,0,0,1,1,3,2,4,7000,7000,7000,9333.333008,1750,90,25,-40,20
8M1795,1,4,7,7,6,4,Germany,8,1,0,0,0,0,0,1,0,26,0,1,3,Master,1,1,0,1,0,0,0,0,0,0,1,0,2,1500,1500,1500,2000,750,185,-85,240,-60
8M1802,1,5,6,9,3,6,Germany,8,1,0,0,0,0,0,1,0,26,1,0,2,Bachelor,1,0,0,1,0,0,0,0,0,0,1,0,2,1200,1200,1200,1600,600,80,-45,210,40
8M1804,1,3,2,5,5,4,Germany,8,1,0,0,0,0,0,1,0,25,0,1,8,High school,0,0,0,1,0,0,0,0,0,1,2,1,2,1600,1600,1600,2133.333252,800,165,-10,40,165
8M1910,1,5,5,8,8,4,Germany,8,1,0,0,0,0,0,1,0,29,1,0,1,Bachelor,1,0,0,0,0,0,0,0,0,0,1,0,1,850,850,850,1133.333374,850,225,-45,-50,5
8M1928,1,9,4,6,3,4,Germany,8,1,0,0,0,0,0,1,0,21,1,0,2,High school,0,0,0,1,0,0,0,0,0,0,1,0,1,500,500,500,666.666687,500,100,-15,260,120
8M1997,1,6,7,5,5,7,Germany,8,1,0,0,0,0,0,1,0,60,1,0,4,Master,1,1,0,1,0,0,0,0,1,1,4,3,2,6000,6000,6000,8000,3000,80,-10,-40,40
8M1998,1,7,6,6,6,6,Germany,8,1,0,0,0,0,0,1,0,36,1,0,4,High school,0,0,0,1,0,0,0,0,1,1,2,1,3,6500,6500,6500,8666.666992,2167,145,-65,-60,40
8M2003,1,7,5,6,5,7,Germany,8,1,0,0,0,0,0,1,0,24,1,0,4,High school,0,0,0,1,0,0,0,0,0,0,1,0,3,10000,10000,10000,13333.33301,3333,70,-10,100,120
